x,y,z
1.19887405e+01,1.65270622e+01,2.63806912e+01
1.24192242e+01,1.64694950e+01,2.78542780e+01
1.27945467e+01,1.62296898e+01,2.93461843e+01
1.31021244e+01,1.57987045e+01,3.08209797e+01
1.33301017e+01,1.51757251e+01,3.22401130e+01
1.34681157e+01,1.43691917e+01,3.35642897e+01
1.35080560e+01,1.33970923e+01,3.47562657e+01
1.34447334e+01,1.22862588e+01,3.57837181e+01
1.32763682e+01,1.10706599e+01,3.66217819e+01
1.30048281e+01,9.78887378e+00,3.72548697e+01
1.26355762e+01,8.48108461e+00,3.76774984e+01
1.21773333e+01,7.18603329e+00,3.78940333e+01
1.16414964e+01,5.93834413e+00,3.79174507e+01
1.10413906e+01,4.76654707e+00,3.77673860e+01
1.03914442e+01,3.69195857e+00,3.74678199e+01
9.70637844e+00,2.72841792e+00,3.70447551e+01
9.00048517e+00,1.88274321e+00,3.65241702e+01
8.28704286e+00,1.15569401e+00,3.59304278e+01
7.57789523e+00,5.43209724e-01,3.52852043e+01
6.88319245e+00,3.77193321e-02,3.46069153e+01
6.21127884e+00,-3.70629585e-01,3.39105551e+01
5.56870018e+00,-6.92916107e-01,3.32078403e+01
4.96030048e+00,-9.40607186e-01,3.25075462e+01
4.38937868e+00,-1.12493775e+00,3.18159451e+01
3.85787964e+00,-1.25648822e+00,3.11372706e+01
3.36659894e+00,-1.34492601e+00,3.04741630e+01
2.91538635e+00,-1.39887416e+00,2.98280645e+01
2.50333771e+00,-1.42587291e+00,2.91995530e+01
2.12896888e+00,-1.43240497e+00,2.85886115e+01
1.79036866e+00,-1.42396127e+00,2.79948360e+01
1.48532962e+00,-1.40512990e+00,2.74175926e+01
1.21145745e+00,-1.37969575e+00,2.68561292e+01
9.66260238e-01,-1.35074246e+00,2.63096537e+01
7.47219647e-01,-1.32075119e+00,2.57773848e+01
5.51846273e-01,-1.29169297e+00,2.52585833e+01
3.77721277e-01,-1.26511287e+00,2.47525695e+01
2.22526491e-01,-1.24220536e+00,2.42587305e+01
8.40649254e-02,-1.22388071e+00,2.37765214e+01
-3.97265833e-02,-1.21082275e+00,2.33054625e+01
-1.50771035e-01,-1.20353885e+00,2.28451347e+01
-2.50849926e-01,-1.20240251e+00,2.23951733e+01
-3.41605772e-01,-1.20768952e+00,2.19552625e+01
-4.24547561e-01,-1.21960852e+00,2.15251298e+01
-5.01058334e-01,-1.23832654e+00,2.11045410e+01
-5.72404281e-01,-1.26399031e+00,2.06932965e+01
-6.39744807e-01,-1.29674404e+00,2.02912284e+01
-7.04143196e-01,-1.33674415e+00,1.98981976e+01
-7.66577523e-01,-1.38417149e+00,1.95140933e+01
-8.27951605e-01,-1.43924166e+00,1.91388322e+01
-8.89105797e-01,-1.50221359e+00,1.87723587e+01
-9.50827529e-01,-1.57339696e+00,1.84146466e+01
-1.01386148e+00,-1.65315863e+00,1.80657005e+01
-1.07891938e+00,-1.74192833e+00,1.77255590e+01
-1.14668937e+00,-1.84020392e+00,1.73942983e+01
-1.21784498e+00,-1.94855626e+00,1.70720370e+01
-1.29305370e+00,-2.06763382e+00,1.67589419e+01
-1.37298513e+00,-2.19816724e+00,1.64552345e+01
-1.45831884e+00,-2.34097367e+00,1.61612001e+01
-1.54975184e+00,-2.49696095e+00,1.58771971e+01
-1.64800578e+00,-2.66713164e+00,1.56036690e+01
-1.75383373e+00,-2.85258659e+00,1.53411582e+01
-1.86802677e+00,-3.05452793e+00,1.50903221e+01
-1.99142006e+00,-3.27426111e+00,1.48519525e+01
-2.12489857e+00,-3.51319563e+00,1.46269972e+01
-2.26940215e+00,-3.77284368e+00,1.44165863e+01
-2.42592994e+00,-4.05481619e+00,1.42220618e+01
-2.59554381e+00,-4.36081505e+00,1.40450123e+01
-2.77937041e+00,-4.69262028e+00,1.38873119e+01
-2.97860160e+00,-5.05207068e+00,1.37511654e+01
-3.19449255e+00,-5.44103568e+00,1.36391583e+01
-3.42835684e+00,-5.86137602e+00,1.35543122e+01
-3.68155760e+00,-6.31489027e+00,1.35001459e+01
-3.95549356e+00,-6.80324325e+00,1.34807396e+01
-4.25157863e+00,-7.32787226e+00,1.35008009e+01
-4.57121316e+00,-7.88986608e+00,1.35657301e+01
-4.91574493e+00,-8.48981134e+00,1.36816778e+01
-5.28641739e+00,-9.12760061e+00,1.38555890e+01
-5.68430253e+00,-9.80219721e+00,1.40952227e+01
-6.11021551e+00,-1.05113526e+01,1.44091320e+01
-6.56460807e+00,-1.12512752e+01,1.48065880e+01
-7.04743851e+00,-1.20162547e+01,1.52974214e+01
-7.55801632e+00,-1.27982523e+01,1.58917568e+01
-8.09482202e+00,-1.35864790e+01,1.65996074e+01
-8.65530471e+00,-1.43670000e+01,1.74302991e+01
-9.23566472e+00,-1.51224194e+01,1.83916984e+01
-9.83063386e+00,-1.58317228e+01,1.94892334e+01
-1.04332731e+01,-1.64703749e+01,2.07247193e+01
-1.10348155e+01,-1.70107825e+01,2.20950452e+01
-1.16245904e+01,-1.74232322e+01,2.35908257e+01
-1.21900707e+01,-1.76773864e+01,2.51951916e+01
-1.27170860e+01,-1.77443571e+01,2.68829465e+01
-1.31902378e+01,-1.75992780e+01,2.86203613e+01
-1.35935367e+01,-1.72241606e+01,3.03658651e+01
-1.39112499e+01,-1.66106797e+01,3.20718121e+01
-1.41289115e+01,-1.57624240e+01,3.36873453e+01
-1.42344049e+01,-1.46961244e+01,3.51621540e+01
-1.42189934e+01,-1.34414656e+01,3.64506812e+01
-1.40781571e+01,-1.20393140e+01,3.75161620e+01
-1.38121111e+01,-1.05385025e+01,3.83338227e+01
-1.34259142e+01,-8.99162487e+00,3.88926909e+01
-1.29291468e+01,-7.45050646e+00,3.91957393e+01
-1.23352016e+01,-5.96206546e+00,3.92584230e+01
-1.16602912e+01,-4.56515044e+00,3.91059819e+01
-1.09223116e+01,-3.28868476e+00,3.87700665e+01
-1.01397028e+01,-2.15115779e+00,3.82852790e+01
-9.33042652e+00,-1.16125981e+00,3.76861176e+01
-8.51114432e+00,-3.19314104e-01,3.70046291e+01
-7.69663217e+00,3.80875083e-01,3.62688807e+01
-6.89943350e+00,9.50091776e-01,3.55022018e+01
-6.12972268e+00,1.40193459e+00,3.47230532e+01
-5.39533677e+00,1.75133798e+00,3.39453365e+01
-4.70192842e+00,2.01343929e+00,3.31789675e+01
-4.05319548e+00,2.20278145e+00,3.24305658e+01
-3.45115019e+00,2.33280547e+00,3.17041550e+01
-2.89639952e+00,2.41557288e+00,3.10018066e+01
-2.38841647e+00,2.46165764e+00,3.03241931e+01
-1.92578988e+00,2.48015446e+00,2.96710376e+01
-1.50644589e+00,2.47876085e+00,2.90414636e+01
-1.12783809e+00,2.46390121e+00,2.84342564e+01
-7.87106890e-01,2.44087025e+00,2.78480495e+01
-4.81209598e-01,2.41398097e+00,2.72814518e+01
-2.07024309e-01,2.38670783e+00,2.67331298e+01
3.85693000e-02,2.36181979e+00,2.62018564e+01
2.58628901e-01,2.34150056e+00,2.56865355e+01
4.56105057e-01,2.32745530e+00,2.51862117e+01
6.33810485e-01,2.32100384e+00,2.47000690e+01
7.94400496e-01,2.32316118e+00,2.42274238e+01
9.40362393e-01,2.33470645e+00,2.37677148e+01
1.07401192e+00,2.35624147e+00,2.33204923e+01
1.19749516e+00,2.38824006e+00,2.28854074e+01
1.31279458e+00,2.43108942e+00,2.24622029e+01
1.42173806e+00,2.48512448e+00,2.20507054e+01
1.52601004e+00,2.55065633e+00,2.16508195e+01
1.62716409e+00,2.62799545e+00,2.12625243e+01
1.72663622e+00,2.71747066e+00,2.08858714e+01
1.82575859e+00,2.81944429e+00,2.05209849e+01
1.92577320e+00,2.93432417e+00,2.01680637e+01
2.02784524e+00,3.06257285e+00,1.98273855e+01
2.13307597e+00,3.20471444e+00,1.94993124e+01
2.24251491e+00,3.36133918e+00,1.91842988e+01
2.35717116e+00,3.53310592e+00,1.88829011e+01
2.47802386e+00,3.72074260e+00,1.85957891e+01
2.60603150e+00,3.92504442e+00,1.83237598e+01
2.74214013e+00,4.14686967e+00,1.80677536e+01
2.88729025e+00,4.38713268e+00,1.78288717e+01
3.04242216e+00,4.64679356e+00,1.76083975e+01
3.20847970e+00,4.92684381e+00,1.74078185e+01
3.38641200e+00,5.22828713e+00,1.72288518e+01
3.57717301e+00,5.55211423e+00,1.70734707e+01
3.78171825e+00,5.89927044e+00,1.69439339e+01
4.00099845e+00,6.27061454e+00,1.68428142e+01
4.23594937e+00,6.66686715e+00,1.67730283e+01
4.48747708e+00,7.08854680e+00,1.67378638e+01
4.75643789e+00,7.53589159e+00,1.67410028e+01
5.04361195e+00,8.00876464e+00,1.67865374e+01
5.34966952e+00,8.50654135e+00,1.68789745e+01
5.67512882e+00,9.02797743e+00,1.70232232e+01
6.02030426e+00,9.57105734e+00,1.72245584e+01
6.38524444e+00,1.01328244e+01,1.74885524e+01
6.76965903e+00,1.07091964e+01,1.78209645e+01
7.17283463e+00,1.12947733e+01,1.82275775e+01
7.59354041e+00,1.18826490e+01,1.87139707e+01
8.02992568e+00,1.24642432e+01,1.92852178e+01
8.47941310e+00,1.30291774e+01,1.99455037e+01
8.93859354e+00,1.35652250e+01,2.06976581e+01
9.40313126e+00,1.40583710e+01,2.15426133e+01
9.86769067e+00,1.44930219e+01,2.24788089e+01
1.03258989e+01,1.48524044e+01,2.35015800e+01
1.07703605e+01,1.51191835e+01,2.46025897e+01
1.11927404e+01,1.52763139e+01,2.57693830e+01
1.15839310e+01,1.53081079e+01,2.69851543e+01
1.19343138e+01,1.52014645e+01,2.82288271e+01
1.22341163e+01,1.49471619e+01,2.94755260e+01
1.24738556e+01,1.45410679e+01,3.06974901e+01
1.26448449e+01,1.39851017e+01,3.18654154e+01
1.27397231e+01,1.32877731e+01,3.29501423e+01
1.27529600e+01,1.24641621e+01,3.39245316e+01
1.26812808e+01,1.15352733e+01,3.47653092e+01
1.25239594e+01,1.05267904e+01,3.54546462e+01
1.22829416e+01,9.46736170e+00,3.59812584e+01
1.19627776e+01,8.38662594e+00,3.63408852e+01
1.15703727e+01,7.31322968e+00,3.65361045e+01
1.11145804e+01,6.27307724e+00,3.65755499e+01
1.06056887e+01,5.28799870e+00,3.64726808e+01
1.00548516e+01,4.37493698e+00,3.62443066e+01
9.47352427e+00,3.54566451e+00,3.59090690e+01
8.87294782e+00,2.80696428e+00,3.54860573e+01
8.26371812e+00,2.16116110e+00,3.49936748e+01
7.65545815e+00,1.60687087e+00,3.44488124e+01
7.05659799e+00,1.13984275e+00,3.38663347e+01
6.47425628e+00,7.53792950e-01,3.32588428e+01
5.91420885e+00,4.41159879e-01,3.26366557e+01
5.38092681e+00,1.93740555e-01,3.20079482e+01
4.87766496e+00,3.19349625e-03,3.13789856e+01
4.40658343e+00,-1.38588786e-01,3.07544037e+01
3.96888736e+00,-2.39223490e-01,3.01375000e+01
3.56497279e+00,-3.05677914e-01,2.95305079e+01
3.19457015e+00,-3.44185865e-01,2.89348425e+01
2.85687901e+00,-3.60220750e-01,2.83513086e+01
2.55069064e+00,-3.58508730e-01,2.77802710e+01
2.27449619e+00,-3.43068444e-01,2.72217891e+01
2.02657997e+00,-3.17266869e-01,2.66757205e+01
1.80509811e+00,-2.83883573e-01,2.61417968e+01
1.60814338e+00,-2.45177849e-01,2.56196796e+01
1.43379754e+00,-2.02954965e-01,2.51089980e+01
1.28017248e+00,-1.58629087e-01,2.46093747e+01
1.14544177e+00,-1.13281413e-01,2.41204415e+01
1.02786383e+00,-6.77127421e-02,2.36418490e+01
9.25798263e-01,-2.24901975e-02,2.31732709e+01
8.37716453e-01,2.20118716e-02,2.27144053e+01
7.62207485e-01,6.55765527e-02,2.22649748e+01
6.97980452e-01,1.08114232e-01,2.18247246e+01
6.43863880e-01,1.49637209e-01,2.13934201e+01
5.98803005e-01,1.90238595e-01,2.09708454e+01
5.61855496e-01,2.30075018e-01,2.05568004e+01
5.32186097e-01,2.69352675e-01,2.01510989e+01
5.09060602e-01,3.08316308e-01,1.97535673e+01
4.91839475e-01,3.47240696e-01,1.93640427e+01
4.79971378e-01,3.86424313e-01,1.89823718e+01
4.72986802e-01,4.26184840e-01,1.86084106e+01
4.70491951e-01,4.66856234e-01,1.82420230e+01
4.72163007e-01,5.08787133e-01,1.78830814e+01
4.77740829e-01,5.52340386e-01,1.75314658e+01
4.87026168e-01,5.97893529e-01,1.71870644e+01
4.99875425e-01,6.45840076e-01,1.68497740e+01
5.16196967e-01,6.96591514e-01,1.65195004e+01
5.35948007e-01,7.50579892e-01,1.61961592e+01
5.59132066e-01,8.08260967e-01,1.58796769e+01
5.85796994e-01,8.70117823e-01,1.55699924e+01
6.16033543e-01,9.36664962e-01,1.52670582e+01
6.49974490e-01,1.00845282e+00,1.49708428e+01
6.87794296e-01,1.08607272e+00,1.46813327e+01
7.29709283e-01,1.17016221e+00,1.43985357e+01
7.75978329e-01,1.26141090e+00,1.41224841e+01
8.26904069e-01,1.36056667e+00,1.38532384e+01
8.82834592e-01,1.46844231e+00,1.35908933e+01
9.44165640e-01,1.58592266e+00,1.33355824e+01
1.01134328e+00,1.71397215e+00,1.30874862e+01
1.08486709e+00,1.85364268e+00,1.28468398e+01
1.16529376e+00,2.00608198e+00,1.26139438e+01
1.25324122e+00,2.17254218e+00,1.23891757e+01
1.34939314e+00,2.35438851e+00,1.21730045e+01
1.45450389e+00,2.55310803e+00,1.19660082e+01
1.56940377e+00,2.77031799e+00,1.17688939e+01
1.69500463e+00,3.00777356e+00,1.15825228e+01
1.83230546e+00,3.26737424e+00,1.14079386e+01
1.98239816e+00,3.55116838e+00,1.12464023e+01
2.14647289e+00,3.86135469e+00,1.10994331e+01
2.32582300e+00,4.20027943e+00,1.09688556e+01
2.52184883e+00,4.57042762e+00,1.08568566e+01
2.73606000e+00,4.97440576e+00,1.07660497e+01
2.97007529e+00,5.41491331e+00,1.06995509e+01
3.22561911e+00,5.89469880e+00,1.06610639e+01
3.50451323e+00,6.41649596e+00,1.06549769e+01
3.80866195e+00,6.98293356e+00,1.06864684e+01
4.14002859e+00,7.59641162e+00,1.07616216e+01
4.50060042e+00,8.25893505e+00,1.08875420e+01
4.89233867e+00,8.97189434e+00,1.10724716e+01
5.31710934e+00,9.73578207e+00,1.13258888e+01
5.77659010e+00,1.05498337e+01,1.16585771e+01
6.27214773e+00,1.14115820e+01,1.20826378e+01
6.80468045e+00,1.23163197e+01,1.26114151e+01
7.37441957e+00,1.32564709e+01,1.32592886e+01
7.98068645e+00,1.42208877e+01,1.40412798e+01
8.62160335e+00,1.51941087e+01,1.49724103e+01
9.29376206e+00,1.61556477e+01,1.60667444e+01
9.99186208e+00,1.70794231e+01,1.73360610e+01
1.07083417e+01,1.79334812e+01,1.87881257e+01
1.14330406e+01,1.86802211e+01,2.04245913e+01
1.21529488e+01,1.92773504e+01,2.22386486e+01
1.28521160e+01,1.96797980e+01,2.42126723e+01
1.35118039e+01,1.98427303e+01,2.63162556e+01
1.41109644e+01,1.97256505e+01,2.85051512e+01
1.46271048e+01,1.92972960e+01,3.07216913e+01
1.50375523e+01,1.85407290e+01,3.28971647e+01
1.53210554e+01,1.74577203e+01,3.49563447e+01
1.54595755e+01,1.60713932e+01,3.68238925e+01
1.54400360e+01,1.44262312e+01,3.84318119e+01
1.52557595e+01,1.25850202e+01,3.97266854e+01
1.49073358e+01,1.06229901e+01,4.06752760e+01
1.44027523e+01,8.62013325e+00,4.12673550e+01
1.37567500e+01,6.65314140e+00,4.15152521e+01
1.29895162e+01,4.78844165e+00,4.14504096e+01
1.21249386e+01,3.07742989e+00,4.11178778e+01
1.11887001e+01,1.55436123e+00,4.05700063e+01
1.02064768e+01,2.36714232e-01,3.98605137e+01
9.20243704e+00,-8.72605785e-01,3.90397699e+01
8.19814981e+00,-1.78203665e+00,3.81516684e+01
7.21192216e+00,-2.50785381e+00,3.72320632e+01
6.25852382e+00,-3.07093919e+00,3.63084864e+01
5.34921872e+00,-3.49413513e+00,3.54007528e+01
4.49201207e+00,-3.80028873e+00,3.45220682e+01
3.69202779e+00,-4.01095117e+00,3.36803334e+01
2.95194632e+00,-4.14562204e+00,3.28794292e+01
2.27245188e+00,-4.22140392e+00,3.21203617e+01
1.65265532e+00,-4.25293973e+00,3.14022087e+01
1.09047348e+00,-4.25252733e+00,3.07228608e+01
5.82956165e-01,-4.23033242e+00,3.00795715e+01
1.26559402e-01,-4.19464481e+00,2.94693473e+01
-2.82632414e-01,-4.15214309e+00,2.88892093e+01
-6.48730159e-01,-4.10814691e+00,2.83363578e+01
-9.75903388e-01,-4.06684641e+00,2.78082657e+01
-1.26827726e+00,-4.03150437e+00,2.73027223e+01
-1.52985716e+00,-4.00463064e+00,2.68178449e+01
-1.76447584e+00,-3.98813055e+00,2.63520687e+01
-1.97575851e+00,-3.98342966e+00,2.59041260e+01
-2.16710214e+00,-3.99157796e+00,2.54730196e+01
-2.34166573e+00,-4.01333606e+00,2.50579946e+01
-2.50236899e+00,-4.04924617e+00,2.46585115e+01
-2.65189716e+00,-4.09968984e+00,2.42742222e+01
-2.79271044e+00,-4.16493466e+00,2.39049495e+01
-2.92705638e+00,-4.24517130e+00,2.35506700e+01
-3.05698429e+00,-4.34054240e+00,2.32115017e+01
-3.18436058e+00,-4.45116430e+00,2.28876940e+01
-3.31088454e+00,-4.57714260e+00,2.25796219e+01
-3.43810367e+00,-4.71858224e+00,2.22877832e+01
-3.56742841e+00,-4.87559253e+00,2.20127971e+01
-3.70014562e+00,-5.04828770e+00,2.17554064e+01
-3.83743068e+00,-5.23678315e+00,2.15164803e+01
-3.98035784e+00,-5.44118741e+00,2.12970190e+01
-4.12990865e+00,-5.66159010e+00,2.10981594e+01
-4.28697821e+00,-5.89804554e+00,2.09211805e+01
-4.45237911e+00,-6.15055199e+00,2.07675090e+01
-4.62684270e+00,-6.41902638e+00,2.06387243e+01
-4.81101770e+00,-6.70327407e+00,2.05365610e+01
-5.00546578e+00,-7.00295360e+00,2.04629092e+01
-5.21065395e+00,-7.31753622e+00,2.04198109e+01
-5.42694355e+00,-7.64626007e+00,2.04094505e+01
-5.65457573e+00,-7.98807942e+00,2.04341386e+01
-5.89365323e+00,-8.34160918e+00,2.04962865e+01
-6.14411841e+00,-8.70506604e+00,2.05983696e+01
-6.40572767e+00,-9.07620755e+00,2.07428769e+01
-6.67802255e+00,-9.45227178e+00,2.09322444e+01
-6.96029795e+00,-9.82992076e+00,2.11687702e+01
-7.25156833e+00,-1.02051923e+01,2.14545099e+01
-7.55053326e+00,-1.05734660e+01,2.17911492e+01
-7.85554389e+00,-1.09294500e+01,2.21798574e+01
-8.16457268e+00,-1.12671965e+01,2.26211205e+01
-8.47518932e+00,-1.15801551e+01,2.31145603e+01
-8.78454603e+00,-1.18612715e+01,2.36587470e+01
-9.08937630e+00,-1.21031398e+01,2.42510158e+01
-9.38601095e+00,-1.22982126e+01,2.48873029e+01
-9.67041557e+00,-1.24390703e+01,2.55620185e+01
-9.93825269e+00,-1.25187450e+01,2.62679766e+01
-1.01849710e+01,-1.25310857e+01,2.69964041e+01
-1.04059223e+01,-1.24711469e+01,2.77370442e+01
-1.05965038e+01,-1.23355710e+01,2.84783701e+01
-1.07523224e+01,-1.21229315e+01,2.92079101e+01
-1.08693716e+01,-1.18340000e+01,2.99126786e+01
-1.09442131e+01,-1.14719010e+01,3.05796889e+01
-1.09741479e+01,-1.10421275e+01,3.11965155e+01
-1.09573661e+01,-1.05524001e+01,3.17518603e+01
-1.08930614e+01,-1.00123720e+01,3.22360729e+01
-1.07814989e+01,-9.43319577e+00,3.26415772e+01
-1.06240312e+01,-8.82698985e+00,3.29631650e+01
-1.04230585e+01,-8.20625039e+00,3.31981312e+01
-1.01819359e+01,-7.58326145e+00,3.33462450e+01
-9.90483581e+00,-6.96955472e+00,3.34095686e+01
-9.59657590e+00,-6.37546029e+00,3.33921515e+01
-9.26242649e+00,-5.80977674e+00,3.32996388e+01
-8.90791104e+00,-5.27957287e+00,3.31388362e+01
-8.53861310e+00,-4.79011830e+00,3.29172730e+01
-8.16000071e+00,-4.34492775e+00,3.26427966e+01
-7.77727632e+00,-3.94589592e+00,3.23232239e+01
-7.39525707e+00,-3.59349597e+00,3.19660629e+01
-7.01828742e+00,-3.28701494e+00,3.15783097e+01
-6.65018321e+00,-3.02480239e+00,3.11663169e+01
-6.29420466e+00,-2.80451326e+00,3.07357258e+01
-5.95305409e+00,-2.62333146e+00,3.02914491e+01
-5.62889394e+00,-2.47816557e+00,2.98376934e+01
-5.32338012e+00,-2.36581265e+00,2.93780080e+01
-5.03770619e+00,-2.28308944e+00,2.89153501e+01
-4.77265431e+00,-2.22693267e+00,2.84521590e+01
-4.52864956e+00,-2.19447170e+00,2.79904302e+01
-4.30581476e+00,-2.18307743e+00,2.75317882e+01
-4.10402379e+00,-2.19039175e+00,2.70775525e+01
-3.92295185e+00,-2.21434140e+00,2.66287969e+01
-3.76212165e+00,-2.25314006e+00,2.61864012e+01
-3.62094496e+00,-2.30528166e+00,2.57510946e+01
-3.49875929e+00,-2.36952776e+00,2.53234930e+01
-3.39485961e+00,-2.44489087e+00,2.49041296e+01
-3.30852540e+00,-2.53061562e+00,2.44934804e+01
-3.23904324e+00,-2.62615893e+00,2.40919850e+01
-3.18572539e+00,-2.73117007e+00,2.37000647e+01
-3.14792471e+00,-2.84547137e+00,2.33181376e+01
-3.12504634e+00,-2.96903986e+00,2.29466312e+01
-3.11655665e+00,-3.10199015e+00,2.25859945e+01
-3.12198969e+00,-3.24455856e+00,2.22367088e+01
-3.14095165e+00,-3.39708846e+00,2.18992986e+01
-3.17312347e+00,-3.56001673e+00,2.15743411e+01
-3.21826206e+00,-3.73386094e+00,2.12624779e+01
-3.27620012e+00,-3.91920722e+00,2.09644253e+01
-3.34684485e+00,-4.11669809e+00,2.06809865e+01
-3.43017570e+00,-4.32702018e+00,2.04130635e+01
-3.52624098e+00,-4.55089109e+00,2.01616711e+01
-3.63515365e+00,-4.78904493e+00,1.99279504e+01
-3.75708590e+00,-5.04221592e+00,1.97131841e+01
-3.89226266e+00,-5.31111932e+00,1.95188115e+01
-4.04095371e+00,-5.59642897e+00,1.93464449e+01
-4.20346422e+00,-5.89875057e+00,1.91978853e+01
-4.38012339e+00,-6.21858973e+00,1.90751369e+01
-4.57127086e+00,-6.55631407e+00,1.89804217e+01
-4.77724046e+00,-6.91210814e+00,1.89161895e+01
-4.99834086e+00,-7.28592049e+00,1.88851247e+01
-5.23483259e+00,-7.67740204e+00,1.88901469e+01
-5.48690092e+00,-8.08583522e+00,1.89344023e+01
-5.75462421e+00,-8.51005392e+00,1.90212435e+01
-6.03793710e+00,-8.94835466e+00,1.91541942e+01
-6.33658851e+00,-9.39840065e+00,1.93368933e+01
-6.65009417e+00,-9.85712143e+00,1.95730158e+01
-6.97768417e+00,-1.03206125e+01,1.98661642e+01
-7.31824609e+00,-1.07840417e+01,2.02197254e+01
-7.67026539e+00,-1.12415705e+01,2.06366914e+01
-8.03176516e+00,-1.16863029e+01,2.11194396e+01
-8.40024857e+00,-1.21102747e+01,2.16694741e+01
-8.77264847e+00,-1.25045009e+01,2.22871345e+01
-9.14528974e+00,-1.28590965e+01,2.29712809e+01
-9.51387098e+00,-1.31634899e+01,2.37189748e+01
-9.87347323e+00,-1.34067385e+01,2.45251799e+01
-1.02186032e+01,-1.35779561e+01,2.53825181e+01
-1.05432783e+01,-1.36668439e+01,2.62811186e+01
-1.08411581e+01,-1.36643075e+01,2.72086014e+01
-1.11057256e+01,-1.35631229e+01,2.81502355e+01
-1.13305137e+01,-1.33585963e+01,2.90892970e+01
-1.15093705e+01,-1.30491508e+01,3.00076369e+01
-1.16367490e+01,-1.26367653e+01,3.08864414e+01
-1.17080004e+01,-1.21271944e+01,3.17071375e+01
-1.17196475e+01,-1.15299170e+01,3.24523709e+01
-1.16696133e+01,-1.08577901e+01,3.31069594e+01
-1.15573810e+01,-1.01264226e+01,3.36587227e+01
-1.13840678e+01,-9.35332044e+00,3.40990965e+01
-1.11524021e+01,-8.55689210e+00,3.44234646e+01
-1.08666064e+01,-7.75541594e+00,3.46311828e+01
-1.05321947e+01,-6.96607763e+00,3.47253072e+01
-1.01557058e+01,-6.20416682e+00,3.47120772e+01
-9.74439501e+00,-5.48249503e+00,3.46002312e+01
-9.30591189e+00,-4.81106139e+00,3.44002416e+01
-8.84798899e+00,-4.19695977e+00,3.41235518e+01
-8.37816151e+00,-3.64449395e+00,3.37818856e+01
-7.90353274e+00,-3.15545116e+00,3.33866728e+01
-7.43059335e+00,-2.72947833e+00,3.29486160e+01
-6.96509631e+00,-2.36450793e+00,3.24774002e+01
-6.51198501e+00,-2.05718918e+00,3.19815320e+01
-6.07536793e+00,-1.80329165e+00,3.14682885e+01
-5.65853203e+00,-1.59806022e+00,3.09437472e+01
-5.26398581e+00,-1.43651076e+00,3.04128734e+01
-4.89352333e+00,-1.31366393e+00,2.98796408e+01
-4.54830164e+00,-1.22472041e+00,2.93471679e+01
-4.22892483e+00,-1.16518413e+00,2.88178568e+01
-3.93552966e+00,-1.13094171e+00,2.82935232e+01
-3.66786887e+00,-1.11830667e+00,2.77755151e+01
-3.42538935e+00,-1.12403658e+00,2.72648142e+01
-3.20730347e+00,-1.14533025e+00,2.67621227e+01
-3.01265272e+00,-1.17981088e+00,2.62679331e+01
-2.84036311e+00,-1.22550012e+00,2.57825851e+01
-2.68929261e+00,-1.28078671e+00,2.53063096e+01
-2.55827093e+00,-1.34439271e+00,2.48392636e+01
-2.44613227e+00,-1.41533916e+00,2.43815559e+01
-2.35174174e+00,-1.49291291e+00,2.39332674e+01
-2.27401614e+00,-1.57663536e+00,2.34944658e+01
-2.21194001e+00,-1.66623389e+00,2.30652174e+01
-2.16457750e+00,-1.76161623e+00,2.26455958e+01
-2.13108080e+00,-1.86284786e+00,2.22356891e+01
-2.11069587e+00,-1.97013249e+00,2.18356060e+01
-2.10276582e+00,-2.08379545e+00,2.14454817e+01
-2.10673252e+00,-2.20426980e+00,2.10654828e+01
-2.12213692e+00,-2.33208481e+00,2.06958133e+01
-2.14861830e+00,-2.46785673e+00,2.03367207e+01
-2.18591277e+00,-2.61228130e+00,1.99885024e+01
-2.23385141e+00,-2.76612788e+00,1.96515139e+01
-2.29235793e+00,-2.93023465e+00,1.93261769e+01
-2.36144624e+00,-3.10550475e+00,1.90129897e+01
-2.44121786e+00,-3.29290274e+00,1.87125382e+01
-2.53185928e+00,-3.49345111e+00,1.84255091e+01
-2.63363919e+00,-3.70822630e+00,1.81527046e+01
-2.74690556e+00,-3.93835372e+00,1.78950588e+01
-2.87208245e+00,-4.18500110e+00,1.76536569e+01
-3.00966640e+00,-4.44936955e+00,1.74297559e+01
-3.16022211e+00,-4.73268139e+00,1.72248083e+01
-3.32437727e+00,-5.03616384e+00,1.70404876e+01
-3.50281599e+00,-5.36102730e+00,1.68787165e+01
